id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score,Frequency,Monetary
76775,33,Female,44561.0,College,North,Regular,0,6,5,18286.0
76776,29,Male,8705.0,Bachelor,East,Regular,1,5,1,3214.0
76783,39,Female,42294.0,College,North,Regular,0,5,6,12462.01
76791,30,Male,20842.0,HighSchool,East,Gold,0,5,3,7357.009999999999
76793,36,Male,38662.0,College,West,Regular,0,5,12,16030.98
76813,27,Female,34720.0,HighSchool,West,Regular,0,6,3,12927.0
76815,21,Male,38484.0,HighSchool,West,Gold,0,6,2,13727.0
76823,27,Female,13286.0,Masters,North,Regular,0,5,1,4506.0
76824,29,Female,28636.0,Bachelor,West,Regular,0,6,4,7313.01
76832,37,Female,7484.0,HighSchool,North,Regular,0,5,1,2822.0
76836,25,Male,23281.0,HighSchool,North,Regular,0,4,3,8120.0
76844,36,Female,20166.0,College,East,Gold,0,7,1,6489.0
76862,24,Male,27944.0,HighSchool,West,Regular,0,3,11,11712.99
76874,35,Male,6100.0,Bachelor,East,Regular,0,6,1,1843.0
76875,33,Female,49731.0,Bachelor,South,Silver,0,4,3,13146.0
76879,38,Male,21674.0,Bachelor,East,Regular,0,5,1,6620.0
76880,29,Male,40152.0,College,North,Silver,1,5,5,17133.99
76887,32,Female,40613.0,Bachelor,North,Regular,0,5,15,15782.0
76895,29,Male,19373.0,College,North,Regular,1,6,3,7862.0
76915,28,Male,29640.0,College,East,Regular,0,4,3,11113.0
76925,31,Male,44922.0,HighSchool,West,Silver,1,6,8,16805.0
76927,24,Female,12571.0,HighSchool,East,Regular,0,6,1,4496.0
76930,24,Female,15155.0,College,East,Regular,0,5,1,4550.0
76937,28,Female,42143.0,College,West,Regular,1,4,6,15309.990000000002
76941,22,Female,19910.0,HighSchool,North,Regular,0,5,1,7559.0
76948,33,Female,44586.0,College,West,Regular,0,5,8,15866.0
76964,21,Male,28390.0,Masters,West,Regular,1,5,2,9639.0
76966,26,Female,15094.0,HighSchool,South,Regular,0,4,1,4865.0
76968,29,Female,8915.0,Masters,South,Gold,1,5,1,3276.0
76970,24,Female,38993.0,Masters,West,Regular,0,7,4,13220.01
76996,25,Female,42017.0,College,West,Silver,1,4,18,17625.989999999998
77000,34,Female,39565.0,Bachelor,West,Silver,1,5,9,13538.99
77007,31,Male,7854.0,HighSchool,North,Regular,0,4,1,2881.0
77026,31,Male,36938.0,College,South,Regular,0,3,5,14748.0
77040,29,Male,12244.0,College,North,Silver,0,4,1,3649.0
77050,32,Female,42510.0,Bachelor,East,Regular,0,4,7,16860.0
77056,25,Male,18758.0,HighSchool,North,Silver,1,5,1,5277.0
77064,23,Male,28292.0,HighSchool,North,Regular,0,5,5,11423.0
77069,32,Male,6758.0,Bachelor,East,Regular,0,4,1,2608.0
77070,35,Male,35831.0,College,West,Regular,0,4,2,10852.0
77075,25,Female,29441.0,College,South,Regular,1,4,8,13638.0
77078,32,Female,13703.0,College,South,Silver,0,6,1,5431.0
77081,27,Male,43414.0,Masters,North,Regular,0,5,24,15379.0
77092,27,Female,13923.0,Bachelor,North,Regular,0,5,1,4647.0
77104,31,Female,43552.0,HighSchool,South,Regular,1,6,3,13711.0
77106,38,Female,44814.0,Masters,North,Gold,0,5,7,14182.01
77107,30,Female,10497.0,Bachelor,West,Silver,1,5,1,2745.0
77108,26,Male,46870.0,College,North,Regular,1,5,2,11817.0
77111,21,Male,22773.0,Bachelor,West,Gold,0,4,1,7960.0
77112,30,Male,14455.0,College,East,Regular,1,6,1,5736.0
77127,32,Female,25381.0,HighSchool,East,Regular,1,6,2,9760.0
77135,30,Male,49181.0,HighSchool,South,Regular,0,4,5,14468.01
77145,29,Female,33104.0,College,West,Regular,0,6,6,12546.0
77158,30,Female,37691.0,Bachelor,South,Silver,0,3,5,12031.0
77172,32,Female,26639.0,Bachelor,North,Regular,1,6,5,10619.01
77179,29,Female,46549.0,College,East,Regular,1,5,16,18258.0
77184,27,Female,17528.0,Bachelor,West,Regular,0,5,2,5383.0
77204,28,Male,18781.0,Bachelor,North,Regular,0,5,1,6371.0
77209,28,Female,44994.0,College,East,Regular,0,4,9,16037.0
77211,37,Female,13525.0,HighSchool,West,Regular,1,4,1,2565.0
77218,28,Male,46365.0,College,South,Regular,0,5,5,17464.01
77219,36,Female,37446.0,College,South,Regular,0,6,3,12695.0
77221,36,Male,18521.0,College,South,Regular,0,4,4,8310.99
77231,33,Male,34586.0,College,West,Silver,0,5,3,10652.990000000002
77239,32,Female,24027.0,College,South,Regular,1,5,2,9923.0
77252,27,Male,33430.0,Bachelor,West,Silver,1,5,2,11663.0
77254,28,Female,18206.0,HighSchool,East,Gold,0,4,2,6493.0
77263,33,Male,44796.0,College,East,Gold,0,5,12,15052.009999999998
77279,28,Male,37986.0,HighSchool,South,Regular,1,5,6,16904.01
77294,27,Female,28477.0,College,East,Silver,0,5,1,7906.0
77296,30,Female,14184.0,College,North,Regular,0,5,1,4719.0
77298,27,Female,11022.0,College,North,Silver,1,6,1,4950.0
77310,25,Male,13619.0,HighSchool,East,Regular,1,4,1,3304.0
77329,28,Female,13543.0,College,South,Silver,0,4,1,4366.0
77331,28,Female,21512.0,HighSchool,West,Silver,0,3,1,7877.0
77362,31,Female,44090.0,College,South,Regular,0,2,14,13994.0
77369,36,Male,33283.0,College,North,Regular,0,5,7,10888.0
77371,36,Female,38379.0,College,East,Regular,1,7,7,11355.0
77373,36,Female,18334.0,HighSchool,East,Regular,1,5,2,6363.0
77377,24,Male,6024.0,College,West,Regular,1,5,1,2488.0
77382,29,Male,18022.0,College,North,Regular,0,3,1,4735.0
77384,30,Female,20526.0,Bachelor,North,Regular,1,4,1,7168.0
77386,35,Female,25693.0,Bachelor,South,Regular,0,4,2,7795.0
77388,24,Female,19382.0,College,West,Regular,0,4,1,6457.0
77399,27,Female,14660.0,Bachelor,South,Regular,0,6,1,5193.0
77400,34,Female,26976.0,Bachelor,East,Silver,0,7,3,9958.0
77403,32,Female,26978.0,College,East,Regular,0,4,4,10522.0
77411,26,Male,18297.0,Bachelor,East,Regular,0,4,1,8626.0
77413,30,Male,42788.0,College,South,Regular,0,4,10,14744.0
77420,22,Male,25579.0,College,West,Silver,0,4,5,10273.0
77432,26,Female,32883.0,College,West,Silver,1,5,5,10836.01
77434,27,Female,10216.0,Bachelor,West,Silver,0,6,1,3998.0
77447,29,Female,24983.0,Bachelor,South,Regular,0,5,4,6178.99
77458,37,Female,40335.0,College,West,Regular,1,6,2,11226.0
77459,29,Female,29376.0,College,East,Silver,0,4,1,9706.0
77468,33,Male,22564.0,Bachelor,West,Silver,1,4,2,9469.0
77478,27,Female,43185.0,Bachelor,West,Regular,1,4,2,10718.0
77489,35,Male,22973.0,Masters,North,Regular,0,4,7,7918.99
77491,29,Female,33271.0,College,North,Silver,0,5,6,12246.0
77492,35,Female,22614.0,College,West,Silver,0,4,8,8039.0
77511,27,Female,13335.0,HighSchool,East,Regular,1,5,1,4535.0
77516,31,Female,13245.0,Bachelor,East,Regular,0,5,1,4891.0
77517,24,Female,16531.0,College,East,Gold,0,5,1,5066.0
77533,26,Male,48895.0,College,East,Regular,0,5,6,16450.989999999998
77541,28,Female,34265.0,College,West,Silver,1,5,3,9883.0
77548,33,Female,15537.0,Bachelor,East,Regular,1,5,1,4939.0
77549,18,Male,39325.0,Masters,East,Regular,0,3,2,12385.0
77559,28,Male,22097.0,College,East,Regular,0,4,2,7389.0
77574,36,Male,45439.0,Bachelor,West,Regular,0,6,23,15364.98
77580,40,Male,47175.0,Masters,East,Regular,0,5,8,21263.0
77600,28,Female,31996.0,College,West,Silver,1,5,2,9129.0
77614,28,Male,34600.0,College,South,Regular,0,4,2,12657.0
77616,26,Male,18438.0,Bachelor,North,Regular,0,6,5,7216.0
77621,28,Male,6129.0,College,East,Silver,0,6,1,2243.0
77627,31,Male,42324.0,Masters,South,Regular,0,6,7,13800.0
77629,28,Female,9877.0,College,North,Regular,0,7,1,3625.0
77631,30,Female,40288.0,Bachelor,East,Regular,0,5,2,11055.0
77636,27,Female,35127.0,College,South,Regular,0,5,3,14135.0
77637,38,Female,9212.0,College,West,Regular,0,5,1,2727.0
77642,31,Female,23212.0,College,East,Regular,1,6,2,6845.0
77645,30,Male,32066.0,College,West,Silver,1,6,2,10299.0
77646,34,Female,13414.0,Masters,North,Regular,0,5,1,4696.0
77648,32,Female,7622.0,College,West,Regular,0,5,1,2295.0
77652,32,Male,7518.0,College,East,Gold,0,7,1,1809.0
77658,31,Female,26663.0,Bachelor,North,Gold,1,6,6,11450.0
77665,29,Female,44655.0,College,South,Regular,0,3,7,18459.010000000002
77670,37,Male,37782.0,Bachelor,East,Regular,1,6,4,13495.009999999998
77677,28,Male,34529.0,Masters,West,Regular,1,7,4,11036.99
77681,35,Female,13390.0,Bachelor,East,Silver,0,4,1,4184.0
77684,35,Female,33251.0,Masters,South,Regular,0,5,5,10164.0
77691,26,Female,13489.0,Bachelor,East,Regular,0,4,1,4435.0
77696,28,Female,47084.0,College,West,Gold,0,3,7,19940.01
77699,33,Male,36177.0,Bachelor,East,Regular,1,6,2,14883.0
77720,27,Female,34399.0,College,East,Silver,0,6,4,13890.0
77726,31,Male,31995.0,Bachelor,South,Regular,1,5,3,8945.0
77730,22,Female,17916.0,Bachelor,West,Regular,0,5,2,6719.0
77743,37,Female,44720.0,Bachelor,East,Regular,0,6,8,16860.0
77745,33,Male,42779.0,Bachelor,West,Regular,0,6,22,19509.99
77748,33,Male,44839.0,HighSchool,East,Gold,0,4,13,16383.02
77753,24,Female,41214.0,HighSchool,East,Regular,0,6,2,11854.0
77784,27,Male,33362.0,HighSchool,East,Silver,0,4,3,13510.0
77791,31,Male,48720.0,College,East,Regular,0,4,10,22363.989999999998
77801,29,Female,25405.0,College,South,Regular,0,5,3,7804.0
77803,27,Male,7445.0,Bachelor,North,Gold,0,3,1,2322.0
77810,31,Male,36533.0,Bachelor,East,Silver,0,6,5,15322.01
77823,35,Male,36462.0,College,South,Regular,1,4,3,13709.0
77824,26,Female,23597.0,Bachelor,South,Regular,1,5,3,10135.0
77828,29,Male,34987.0,College,East,Regular,0,5,3,11951.0
77840,32,Female,38521.0,Bachelor,South,Regular,0,6,7,13683.0
77855,39,Female,46862.0,Bachelor,East,Regular,0,5,7,15826.0
77864,31,Male,40036.0,Masters,East,Regular,0,7,9,14404.01
77869,33,Female,33638.0,College,North,Regular,0,6,6,8047.0
77878,29,Female,26846.0,Masters,West,Regular,0,5,7,9278.01
77882,33,Male,10003.0,Bachelor,South,Regular,1,5,1,3545.0
77884,33,Female,35705.0,Bachelor,North,Regular,0,4,6,13704.0
77890,29,Male,29772.0,College,West,Gold,1,4,7,12410.99
77898,29,Male,46516.0,HighSchool,South,Regular,1,6,7,17116.99
77905,26,Male,32479.0,Masters,West,Regular,0,6,2,9650.0
77911,22,Male,17074.0,Bachelor,North,Regular,0,4,1,4793.0
77931,25,Female,23981.0,HighSchool,East,Regular,1,4,5,7512.0
77936,33,Male,27949.0,College,West,Regular,0,6,2,10111.0
77944,26,Male,34931.0,Bachelor,West,Gold,0,5,10,12312.0
77947,22,Female,43252.0,College,East,Silver,0,5,19,15905.980000000001
77951,28,Male,33311.0,HighSchool,South,Silver,1,6,7,12046.0
77958,42,Female,11447.0,Masters,North,Silver,0,4,1,3293.0
77960,32,Female,5706.0,Bachelor,East,Regular,0,6,1,2084.0
77965,32,Female,8374.0,College,West,Regular,0,4,1,3155.0
77984,37,Female,35063.0,College,South,Gold,0,5,2,13419.0
77993,26,Female,19972.0,College,West,Regular,0,5,2,8371.0
78031,29,Female,48212.0,College,West,Regular,0,5,15,14262.01
78044,35,Female,36845.0,College,South,Regular,0,6,2,12278.0
78050,33,Female,20311.0,College,West,Regular,0,5,4,8720.0
78056,29,Female,41625.0,College,South,Silver,0,4,7,14157.01
78057,37,Female,26900.0,Bachelor,East,Regular,0,6,3,8351.99
78059,24,Male,14032.0,HighSchool,West,Silver,0,4,1,4796.0
78064,33,Male,35204.0,Bachelor,North,Regular,0,3,2,7527.0
78067,29,Male,15856.0,HighSchool,North,Silver,0,5,1,5996.0
78072,31,Male,44643.0,Bachelor,East,Regular,0,6,7,13534.98
78084,31,Female,24490.0,College,West,Silver,0,6,3,10599.0
78085,28,Female,44546.0,Masters,West,Silver,0,5,9,17449.98
78086,32,Male,26829.0,Bachelor,North,Silver,0,7,2,8807.0
78092,27,Female,47539.0,College,West,Gold,0,4,4,14795.0
78093,24,Male,21016.0,Bachelor,West,Silver,0,3,2,7535.0
78095,30,Male,35908.0,Bachelor,West,Regular,0,5,4,13024.99
78105,31,Female,46388.0,College,West,Silver,1,4,6,17731.010000000002
78108,33,Female,24628.0,Masters,West,Regular,0,5,4,8548.01
78110,30,Female,18947.0,College,East,Regular,1,4,1,7206.0
78112,35,Female,11016.0,Masters,South,Regular,0,4,1,3181.0
78118,32,Female,11737.0,HighSchool,West,Regular,0,6,1,3875.0
78137,32,Female,28740.0,Masters,West,Regular,0,6,6,9334.0
78141,33,Male,25196.0,College,East,Regular,0,6,2,7772.0
78142,31,Female,22066.0,Bachelor,East,Regular,0,5,1,6585.0
78144,35,Female,45299.0,College,North,Regular,0,6,7,16920.01
78145,26,Male,14082.0,Bachelor,East,Regular,0,6,1,4987.0
78146,28,Female,38197.0,Bachelor,West,Regular,0,4,16,17649.0
78155,32,Male,16276.0,Bachelor,East,Regular,0,5,1,6490.0
78166,27,Female,49091.0,Bachelor,North,Silver,0,5,20,17889.010000000002
78172,29,Male,11343.0,Bachelor,East,Regular,0,5,1,4273.0
78173,15,Female,42955.0,Masters,South,Silver,1,4,18,17715.99
78181,32,Male,17289.0,College,West,Silver,1,4,1,5581.0
78186,28,Male,13563.0,HighSchool,East,Regular,1,3,1,5189.0
78198,22,Male,35273.0,College,South,Silver,0,4,1,11431.0
78203,32,Male,32005.0,College,North,Regular,0,6,6,14253.989999999998
78204,32,Male,42594.0,Bachelor,West,Regular,1,6,9,17546.02
78209,30,Male,44371.0,Bachelor,North,Regular,0,5,4,12653.0
78213,33,Female,36336.0,College,South,Regular,0,6,3,10876.0
78217,30,Male,17302.0,College,West,Regular,0,7,5,7042.99
78220,32,Male,48441.0,Masters,West,Silver,1,5,3,14354.0
78221,34,Female,26203.0,College,West,Regular,0,7,3,9902.01
78225,30,Female,34106.0,Masters,East,Regular,0,6,2,12250.0
78228,30,Male,14581.0,HighSchool,East,Regular,0,5,1,4919.0
78231,36,Female,26089.0,College,East,Regular,0,7,5,9932.0
78232,27,Female,29915.0,College,South,Regular,1,7,2,9898.0
78245,32,Female,33119.0,College,South,Regular,0,5,7,14301.989999999998
78249,25,Male,27595.0,College,West,Regular,0,4,3,10677.0
78257,24,Female,16694.0,College,West,Regular,1,5,1,5244.0
78272,34,Female,5575.0,HighSchool,South,Regular,0,5,1,1906.0
78273,22,Female,19019.0,Bachelor,East,Regular,0,5,1,6246.0
78276,31,Male,38566.0,HighSchool,South,Silver,0,4,2,13283.0
78287,41,Male,19143.0,HighSchool,North,Silver,0,4,1,7057.0
78289,32,Female,16255.0,Bachelor,South,Silver,0,4,6,6832.0
78298,30,Female,40759.0,College,South,Gold,1,4,3,13326.0
78299,28,Female,45387.0,College,South,Regular,0,4,16,19141.0
78303,31,Female,40491.0,College,West,Regular,1,6,3,13297.0
78309,21,Male,33609.0,Bachelor,North,Silver,0,5,5,11951.0
78315,24,Male,29722.0,Bachelor,West,Regular,1,6,2,12202.0
78317,31,Male,19970.0,HighSchool,West,Silver,0,6,3,6308.01
78318,33,Male,17405.0,Bachelor,West,Regular,0,7,2,6467.0
78319,33,Male,29450.0,HighSchool,East,Silver,0,4,5,9635.99
78331,27,Male,47611.0,Masters,East,Silver,0,4,17,16332.99
78334,32,Female,10896.0,HighSchool,South,Silver,0,5,1,2644.0
78336,42,Male,14360.0,Bachelor,South,Regular,0,5,1,4061.0
78343,30,Female,25588.0,College,East,Regular,1,5,1,8026.0
78351,30,Male,39938.0,HighSchool,West,Silver,0,5,1,9589.0
78352,23,Female,34114.0,HighSchool,East,Regular,0,5,2,12800.0
78356,31,Male,22490.0,College,West,Regular,0,5,3,8439.0
78359,33,Male,48401.0,College,West,Regular,0,5,11,11780.99
78365,33,Female,26210.0,Bachelor,West,Silver,0,4,1,7709.0
78369,31,Male,19948.0,HighSchool,East,Silver,1,6,1,7566.0
78374,22,Male,46775.0,Masters,North,Regular,0,5,3,13866.0
78376,23,Female,40883.0,College,East,Gold,0,5,6,11543.99
78380,28,Male,10103.0,Bachelor,East,Silver,1,4,1,3011.0
78397,32,Male,26030.0,Bachelor,North,Regular,0,6,4,9285.0
78417,28,Female,5317.0,Bachelor,North,Gold,0,6,1,1495.0
78420,32,Male,46400.0,HighSchool,East,Regular,1,4,3,13282.0
78424,32,Female,31339.0,Bachelor,West,Regular,1,5,3,8018.01
78441,37,Female,44289.0,HighSchool,West,Regular,0,5,10,15859.99
78446,33,Female,7663.0,Bachelor,East,Silver,0,3,1,2710.0
78450,44,Male,18564.0,Masters,West,Silver,1,6,1,5677.0
78458,39,Male,49877.0,Bachelor,West,Regular,0,4,14,17669.99
78467,29,Female,8475.0,College,South,Silver,0,5,1,3163.0
78469,25,Female,17683.0,HighSchool,South,Regular,0,4,1,5310.0
78480,31,Male,27198.0,HighSchool,West,Regular,1,4,2,7784.0
78483,29,Female,29310.0,Masters,South,Regular,0,5,2,10198.0
78484,33,Male,7307.0,College,West,Silver,0,5,1,2622.0
78495,30,Female,47648.0,College,South,Regular,1,6,8,18483.0
78509,31,Male,32154.0,College,West,Regular,1,5,1,9578.0
78513,34,Female,21687.0,College,South,Silver,1,5,2,9516.0
78515,29,Male,37270.0,College,East,Regular,1,6,3,12210.0
78524,24,Female,47438.0,Bachelor,South,Regular,0,6,17,16388.01
78530,28,Female,16845.0,College,South,Regular,1,5,1,6156.0
78541,32,Female,15064.0,HighSchool,South,Silver,0,6,1,5548.0
78542,29,Female,45430.0,Bachelor,North,Regular,0,3,16,16939.0
78551,28,Male,15090.0,HighSchool,North,Silver,0,6,1,5491.0
78557,28,Female,21577.0,College,East,Regular,0,6,7,8128.0
78558,21,Female,16303.0,Bachelor,West,Regular,1,5,1,5315.0
78563,29,Female,22654.0,College,West,Regular,0,5,1,6425.0
78571,35,Female,10179.0,HighSchool,North,Silver,1,6,1,4406.0
78585,31,Female,42589.0,College,West,Regular,1,6,7,19228.99
78600,32,Male,47023.0,College,West,Gold,1,4,10,17629.0
78602,29,Male,12670.0,Masters,West,Regular,0,5,1,3588.0
78606,40,Male,13030.0,Bachelor,West,Regular,0,4,1,4694.0
78608,22,Male,33211.0,Masters,East,Silver,0,6,6,10137.990000000002
78615,21,Female,13737.0,College,North,Regular,1,4,1,3372.0
78616,28,Female,15744.0,HighSchool,North,Silver,1,6,1,5353.0
78623,21,Male,14678.0,College,North,Regular,1,5,1,5469.0
78625,39,Male,42258.0,Bachelor,South,Regular,1,5,5,10489.0
78631,32,Female,27833.0,Masters,West,Regular,0,5,2,8936.0
78633,26,Female,40107.0,Bachelor,North,Regular,0,6,10,15470.0
78634,27,Male,24669.0,HighSchool,South,Gold,0,6,4,8212.0
78636,29,Male,26379.0,Bachelor,North,Regular,0,5,2,9808.0
78638,32,Male,10941.0,Bachelor,South,Regular,0,3,1,3917.0
78647,33,Male,36802.0,Bachelor,North,Regular,0,5,6,14576.990000000002
78669,26,Male,30604.0,Masters,East,Regular,0,5,2,10777.0
78675,35,Male,17961.0,HighSchool,East,Regular,0,5,1,5980.0
78689,36,Male,11558.0,College,West,Regular,0,3,1,3797.0
78692,31,Male,22904.0,College,North,Silver,0,6,1,8345.0
78696,36,Male,32941.0,College,East,Silver,0,5,1,10570.0
78699,35,Male,41731.0,Bachelor,East,Gold,0,6,4,14114.0
78703,33,Male,10347.0,Bachelor,South,Regular,0,5,1,3812.0
78704,26,Female,25242.0,HighSchool,South,Regular,0,5,3,11317.0
78705,27,Male,17614.0,College,East,Regular,1,6,3,6954.99
78722,36,Male,19762.0,Bachelor,West,Regular,0,8,5,7760.99
78736,33,Female,38467.0,College,East,Regular,0,5,5,13925.009999999998
78742,27,Female,25740.0,HighSchool,South,Regular,0,4,4,8497.99
78747,27,Female,17464.0,College,East,Regular,0,6,1,4861.0
78760,38,Female,10738.0,Bachelor,North,Silver,0,6,1,4427.0
78781,22,Female,17438.0,College,West,Regular,0,5,2,6595.0
78784,28,Male,32284.0,HighSchool,South,Silver,1,5,2,10062.0
78789,28,Male,7237.0,Bachelor,North,Regular,0,6,1,3145.0
78802,31,Male,11827.0,Bachelor,East,Regular,0,5,1,4356.0
78804,23,Female,6580.0,College,West,Regular,0,7,1,2015.0
78821,28,Female,17737.0,College,South,Regular,0,5,3,7348.0
78822,35,Female,8101.0,College,North,Regular,0,2,1,2784.0
78823,28,Female,45870.0,College,West,Gold,0,6,18,19911.0
78826,36,Female,17436.0,College,North,Silver,0,5,1,5917.0
78827,32,Male,24318.0,Bachelor,East,Silver,0,4,5,8964.01
78830,27,Male,48439.0,College,East,Regular,0,3,6,21172.0
78834,26,Female,21502.0,Bachelor,West,Regular,1,7,3,7961.99
78839,26,Male,37936.0,Bachelor,East,Silver,1,4,2,11550.0
78874,36,Male,46107.0,HighSchool,South,Regular,1,4,6,19593.99
78876,33,Male,42511.0,College,North,Regular,0,5,5,16388.010000000002
78877,28,Female,27452.0,Bachelor,North,Silver,0,5,1,11152.0
78885,31,Male,39951.0,Masters,North,Gold,1,5,6,15815.01
78889,23,Female,43346.0,Bachelor,West,Regular,0,5,11,13815.0
78909,27,Female,13659.0,Bachelor,West,Regular,1,3,1,5873.0
78911,36,Female,32850.0,College,North,Regular,1,5,4,8915.0
78914,40,Female,28737.0,College,West,Silver,1,5,1,10881.0
78915,24,Male,31415.0,Bachelor,East,Silver,0,5,4,14469.0
78921,33,Male,36784.0,Bachelor,West,Regular,0,4,7,11660.0
78939,29,Female,41653.0,Bachelor,North,Regular,0,7,30,18984.01
78941,30,Male,11355.0,HighSchool,South,Regular,0,7,1,3732.0
78952,32,Female,32609.0,Bachelor,North,Regular,0,7,4,12803.0
78956,35,Female,25701.0,College,West,Regular,0,5,6,8545.0
78960,32,Female,32914.0,College,East,Regular,0,4,2,12530.0
78964,32,Male,16504.0,College,East,Silver,0,6,1,5403.0
78966,39,Male,8597.0,Bachelor,East,Regular,0,6,1,2189.0
78969,31,Male,36642.0,Masters,West,Regular,0,3,4,14408.0
78978,24,Male,13494.0,College,West,Regular,0,5,1,5249.0
78995,25,Female,39425.0,Bachelor,West,Silver,0,5,15,15777.0
78998,43,Male,11434.0,Bachelor,West,Regular,0,6,1,3611.0
79001,26,Male,39462.0,College,North,Gold,0,6,5,10751.0
79006,28,Male,32577.0,HighSchool,West,Silver,0,5,5,12365.0
79011,25,Male,7798.0,HighSchool,East,Silver,1,3,1,3156.0
79014,23,Male,24160.0,College,North,Regular,0,5,1,7285.0
79021,42,Female,33943.0,Bachelor,South,Regular,1,6,5,16698.010000000002
79023,27,Male,42489.0,College,North,Regular,0,5,17,18361.0
79029,22,Female,5233.0,College,West,Gold,0,5,1,1204.0
79039,30,Male,5134.0,Masters,North,Regular,0,6,1,2156.0
79042,31,Male,46474.0,Bachelor,North,Gold,0,5,5,9552.0
79068,28,Female,33142.0,Bachelor,East,Regular,0,6,5,13147.99
79075,36,Female,10531.0,Bachelor,West,Silver,1,4,1,3037.0
79081,35,Female,25804.0,HighSchool,West,Regular,0,4,2,7581.0
79082,37,Male,7229.0,College,East,Regular,1,6,1,1867.0
79085,20,Male,47140.0,HighSchool,East,Gold,0,4,5,14945.99
79096,34,Male,44413.0,College,South,Gold,0,5,17,16073.01
79098,26,Female,49465.0,Bachelor,North,Regular,0,5,34,21745.0
79107,30,Male,45461.0,Bachelor,East,Gold,0,5,8,16665.0
79113,33,Female,46603.0,College,West,Gold,1,4,3,14150.0
79122,33,Male,39263.0,Bachelor,East,Regular,1,6,2,10849.0
79129,30,Male,18787.0,HighSchool,West,Silver,0,5,1,6399.0
79132,31,Female,19773.0,Bachelor,South,Regular,0,3,1,7597.0
79139,23,Female,12209.0,HighSchool,North,Silver,1,6,1,4118.0
79144,34,Female,34843.0,College,South,Regular,0,4,7,10100.0
79153,24,Female,33734.0,Masters,West,Regular,0,6,7,10256.0
79157,34,Male,27287.0,College,West,Silver,1,6,4,11124.0
79163,34,Female,18185.0,Bachelor,West,Silver,1,4,1,8395.0
79164,37,Male,37239.0,Bachelor,South,Regular,1,5,2,11394.0
79168,31,Female,47291.0,Bachelor,North,Silver,0,4,10,15531.99
79185,28,Female,32303.0,College,West,Silver,0,6,4,11378.0
79194,24,Male,20368.0,Bachelor,North,Regular,1,4,1,7268.0
79195,30,Female,6208.0,HighSchool,West,Regular,0,4,1,2586.0
79196,30,Female,38526.0,College,West,Silver,1,6,9,10803.02
79198,26,Female,11795.0,College,West,Regular,0,7,1,4629.0
79210,31,Female,17592.0,College,East,Regular,1,4,5,7253.99
79217,29,Male,27090.0,Bachelor,East,Regular,1,4,4,9135.99
79220,37,Female,22488.0,HighSchool,South,Silver,0,4,1,6057.0
79222,30,Male,49315.0,College,North,Regular,0,7,18,16665.01
79227,25,Male,6076.0,College,South,Silver,0,5,1,2182.0
79229,32,Female,31743.0,College,North,Regular,1,6,4,10944.0
79244,31,Male,7326.0,College,South,Regular,0,5,1,2692.0
79257,30,Male,32034.0,Bachelor,North,Regular,0,5,3,12134.0
79260,26,Male,35591.0,Masters,North,Silver,0,6,5,13191.989999999998
79265,32,Female,28858.0,HighSchool,North,Regular,0,6,3,7015.0
79272,18,Female,32847.0,Bachelor,East,Regular,0,5,4,13167.009999999998
79273,26,Female,5572.0,HighSchool,North,Regular,1,5,1,1641.0
79278,30,Male,39774.0,HighSchool,East,Regular,0,6,14,16592.0
79290,31,Female,20385.0,College,North,Regular,0,5,6,7719.0
79317,34,Male,27728.0,Bachelor,North,Silver,1,6,4,8795.0
79331,33,Female,31320.0,Bachelor,West,Regular,0,5,2,11213.0
79334,33,Female,19767.0,College,South,Regular,0,5,1,4466.0
79343,31,Male,21533.0,Masters,East,Regular,0,5,5,9232.0
79347,40,Male,18945.0,College,West,Regular,0,5,6,8459.0
79358,33,Male,47641.0,Bachelor,East,Silver,0,4,4,12581.0
79359,21,Female,9246.0,College,East,Silver,0,5,1,2335.0
79369,33,Female,29386.0,Bachelor,North,Regular,0,4,2,10406.0
79371,30,Female,47773.0,Bachelor,East,Regular,1,6,6,17526.010000000002
79374,31,Female,36285.0,College,South,Silver,1,4,2,11179.0
79379,23,Female,15985.0,HighSchool,North,Regular,1,7,4,6218.99
79380,29,Male,21765.0,College,East,Regular,0,5,1,7109.0
79382,30,Female,14751.0,College,East,Regular,1,5,4,6744.0
79389,26,Female,41047.0,College,North,Regular,1,6,12,16523.0
79403,34,Female,17789.0,Bachelor,East,Regular,0,6,1,6199.0
79411,31,Female,41742.0,Bachelor,South,Regular,1,5,4,14695.01
79412,30,Male,13827.0,College,West,Silver,0,5,1,5397.0
79417,34,Female,22692.0,Bachelor,North,Gold,0,7,7,8186.99
79421,33,Male,46800.0,College,North,Regular,0,6,3,14766.0
79426,36,Male,25095.0,Bachelor,North,Silver,0,6,6,8600.0
79433,36,Male,24897.0,HighSchool,East,Silver,0,3,8,10783.99
79438,32,Female,28882.0,College,North,Regular,0,4,3,9297.0
79463,23,Female,29081.0,Bachelor,North,Silver,1,7,2,12235.0
79464,32,Male,30842.0,College,South,Silver,0,6,7,10415.0
79471,26,Male,17427.0,College,South,Regular,0,6,2,5906.0
79476,27,Male,46809.0,College,East,Regular,1,5,8,15200.0
79490,25,Female,19483.0,College,West,Regular,1,6,1,7350.0
79504,41,Male,12745.0,College,West,Regular,0,4,1,3287.0
