id,Order Date,Value
86547.0,2024-07-01,290.38
86547.0,2023-11-27,1100.87
86547.0,2024-01-01,3045.48
86547.0,2021-10-17,780.42
86548.0,2022-10-25,1269.48
86548.0,2024-05-05,1672.94
86548.0,2022-12-22,11687.31
86548.0,2022-08-18,793.27
86576.0,2023-07-26,35.58
86576.0,2023-09-07,221.35
86576.0,2024-01-03,838.46
86576.0,2023-12-18,260.67
86576.0,2024-07-14,2983.79
86576.0,2023-11-03,2642.62
86576.0,2024-07-10,2132.97
86576.0,2023-09-14,1230.05
86576.0,2022-12-27,192.5
86580.0,2024-07-28,3522.42
86580.0,2022-11-29,363.86
86580.0,2024-03-05,3168.92
86580.0,2024-04-05,725.54
86580.0,2024-08-08,82.58
86580.0,2023-02-19,1375.81
86580.0,2022-10-23,1273.87
86582.0,2024-05-09,3489.51
86582.0,2023-07-31,23.91
86582.0,2022-12-25,2624.58
86583.0,2024-04-29,1983.36
86583.0,2023-12-29,2851.24 GBP
86583.0,2024-05-11,702.01
86583.0,2024-07-01,3365.56
86583.0,2023-05-04,239.83
86587.0,2023-08-05,5548.39
86587.0,2024-05-26,2167.1
86587.0,2023-05-28,6060.5
86588.0,2024-07-08,4761.0
86595.0,2023-04-15,243.17
86595.0,2023-01-07,1241.26
86595.0,2024-01-09,1040.27
86595.0,2023-08-12,1391.58
86595.0,2023-04-17,351.16
86595.0,2022-12-13,2951.59
86595.0,2022-12-30,1767.43
86595.0,2023-03-29,154.54
86595.0,2023-11-12,1326.17
86595.0,2022-09-04,1693.6
86595.0,2024-02-28,2212.51
86595.0,2024-03-18,981.49 GBP
86595.0,2022-08-23,2518.22
86607.0,2023-11-25,5155.4
86607.0,2024-07-10,6942.42
86607.0,2023-08-22,110.18
86609.0,2023-09-02,3530.0
86616.0,2024-08-01,2111.0
86623.0,2024-07-18,6310.13
86623.0,2023-03-28,3107.87
86626.0,2024-08-16,7300.96
86626.0,2022-12-06,1889.04
86628.0,2023-03-07,12269.61
86628.0,2023-03-05,498.57
86628.0,2022-12-17,877.82
86632.0,2023-07-29,8306.0
86636.0,2024-08-02,3242.3
86636.0,2023-06-11,2943.7
86638.0,2024-08-30,10339.65
86638.0,2024-02-28,1672.65
86638.0,2023-03-10,1348.7
86639.0,2024-09-02,481.46
86639.0,2024-02-03,2637.02
86639.0,2023-12-30,391.06
86639.0,2023-11-27,821.5
86639.0,2023-04-20,7093.95
86641.0,2024-06-01,7136.74
86641.0,2023-01-16,4346.26
86645.0,2024-02-22,2884.0
86657.0,2024-07-06,1770.0
86684.0,2024-01-20,7764.74
86684.0,2024-06-11,4328.03
86684.0,2023-08-05,1487.23
86689.0,2023-10-22,212.12
86689.0,2024-03-24,2304.52
86689.0,2024-08-25,1656.11
86689.0,2022-12-14,542.1
86689.0,2023-08-15,682.31
86689.0,2022-12-06,5204.84
86694.0,2023-07-31,2595.75
86694.0,2023-07-26,4443.82
86694.0,2024-08-31,1834.96
86694.0,2023-03-18,2708.47
86698.0,2024-08-07,2960.0
86703.0,2024-07-17,609.2
86703.0,2023-10-21,2517.61
86703.0,2022-11-11,7889.19
86707.0,2023-07-22,7989.0
86709.0,2024-03-25,2693.81
86709.0,2023-04-03,11283.19
86713.0,2024-02-06,75.94
86713.0,2022-10-04,8685.06
86724.0,2022-11-06,1620.57
86724.0,2024-07-17,864.15
86724.0,2023-01-20,248.53
86724.0,2023-04-06,1028.16
86724.0,2023-10-04,659.15
86724.0,2023-04-22,1086.75
86724.0,2022-10-22,7670.69
86727.0,2024-06-21,1372.8
86727.0,2024-03-29,4679.77
86727.0,2022-10-03,580.43
86740.0,2024-06-22,5381.94 GBP
86740.0,2023-06-02,72.78 GBP
86740.0,2023-04-18,2165.28
86756.0,2024-01-20,4423.06
86756.0,2023-02-06,5541.94
86762.0,2023-12-19,2032.39
86762.0,2024-02-01,1659.7
86762.0,2024-03-24,2361.48
86762.0,2023-08-26,3644.43
86763.0,2023-05-20,8416.0 GBP
86768.0,2023-06-06,397.59
86768.0,2023-07-14,95.57 GBP
86768.0,2024-05-08,617.37
86768.0,2023-10-06,2112.21
86768.0,2024-01-16,1716.3
86768.0,2022-12-12,1546.44
86768.0,2023-03-22,1296.5
86768.0,2022-10-18,369.01
86781.0,2024-03-23,289.44
86781.0,2023-10-19,1529.41
86781.0,2024-07-17,3723.25
86781.0,2024-05-21,264.98
86781.0,2024-06-09,2429.29
86781.0,2023-05-30,2450.63
86786.0,2024-06-13,3559.78
86786.0,2023-04-13,4407.22
86802.0,2023-09-15,4980.86
86802.0,2023-07-20,5426.14
86807.0,2023-11-26,911.18
86807.0,2024-02-13,1974.72
86807.0,2024-03-09,1179.42
86807.0,2023-12-29,369.31
86807.0,2023-04-26,1186.19
86807.0,2024-03-01,1357.11
86807.0,2024-01-11,889.74
86807.0,2023-04-24,4383.37
86807.0,2022-12-19,1565.96
86810.0,2023-07-20,1928.12
86810.0,2023-11-21,2196.15
86810.0,2024-08-16,3867.83
86810.0,2023-11-06,944.1
86810.0,2024-07-07,1089.86
86810.0,2023-07-19,388.94
86811.0,2024-06-18,3109.25
86811.0,2023-04-30,5589.27
86811.0,2023-02-27,3147.98
86811.0,2023-11-17,£392.33
86811.0,2023-07-12,588.29
86811.0,2023-01-24,£828.88
86818.0,2024-01-30,1108.97
86818.0,2023-11-16,2033.04
86818.0,2023-10-04,2746.53
86818.0,2024-01-26,£393.45
86818.0,2023-03-10,668.02 GBP
86843.0,2024-05-25,2285.96
86843.0,2022-12-30,836.27
86843.0,2024-02-04,1652.38
86843.0,2022-12-28,839.51
86843.0,2023-05-27,919.96
86843.0,2024-05-10,£7222.87
86843.0,2022-02-18,1801.06
86847.0,2024-01-03,1378.72
86847.0,2024-08-05,2078.18
86847.0,2023-02-24,2867.08
86847.0,2023-09-25,1343.39
86847.0,2023-11-24,2852.07
86847.0,2022-09-12,£130.56
86850.0,2024-07-07,3324.18
86850.0,2023-08-28,4655.49
86850.0,2023-05-06,5974.33
86856.0,2023-12-28,4305.0
86858.0,2023-11-15,11116.3
86858.0,2022-12-27,7.7
86866.0,2024-03-22,294.3
86866.0,2024-09-02,548.05
86866.0,2022-07-17,1075.68
86866.0,2024-01-23,1587.01
86866.0,2022-10-20,358.55
86866.0,2024-06-17,1246.78
86866.0,2023-09-27,145.1
86866.0,2023-06-11,893.66
86866.0,2024-07-13,101.33
86866.0,2023-10-26,285.65
86866.0,2023-09-30,431.77
86866.0,2023-11-27,19.48
86866.0,2023-12-23,568.65
86866.0,2023-12-01,134.87
86866.0,2022-08-29,4282.81
86866.0,2022-10-06,488.42
86866.0,2024-01-27,313.53
86866.0,2022-08-11,1162.49
86866.0,2024-09-07,588.02
86866.0,2022-09-18,£2346.37
86866.0,2023-01-15,822.09
86866.0,2023-05-29,830.92
86866.0,2023-08-27,981.35 GBP
86866.0,2022-06-03,528.13
86885.0,2024-05-08,1623.56
86885.0,2023-05-07,2508.84
86885.0,2023-10-30,226.47
86885.0,2023-04-17,6.45
86885.0,2024-03-28,5551.02
86885.0,2024-01-26,1449.58
86885.0,2024-09-05,954.97
86885.0,2023-02-24,376.11
86895.0,2023-07-28,11982.0
86899.0,2024-01-08,5605.0
86903.0,2024-07-06,3969.0
86904.0,2024-08-23,6531.94
86904.0,2023-03-17,5072.06
86906.0,2023-04-27,6235.0
86912.0,2023-01-31,8024.0
86918.0,2024-08-18,147.83
86918.0,2024-03-28,1529.85
86918.0,2023-03-07,277.93 GBP
86918.0,2023-08-15,1321.33
86918.0,2023-11-12,2411.45
86918.0,2022-12-27,43.86
86918.0,2022-11-25,662.32
86918.0,2024-06-16,£2900.09
86918.0,2022-09-16,320.27
86918.0,2024-09-04,929.66
86918.0,2024-09-10,676.2
86918.0,2022-10-26,660.33
86918.0,2024-05-30,580.74
86918.0,2023-03-21,912.33
86918.0,2024-05-13,722.84
86918.0,2023-01-12,2743.37
86918.0,2022-07-15,424.6
86921.0,2023-01-15,955.61 GBP
86921.0,2024-09-10,384.26
86921.0,2023-03-10,770.41
86921.0,2023-03-02,4519.83
86921.0,2024-03-21,439.0
86921.0,2024-04-13,511.2
86921.0,2024-03-23,100.91
86921.0,2023-04-05,152.63
86921.0,2023-08-27,468.59
86921.0,2022-09-07,1208.55
86938.0,2024-06-08,190.51
86938.0,2023-08-25,6298.39
86938.0,2024-01-23,1211.06
86938.0,2023-01-25,1821.3
86938.0,2024-04-21,701.48
86938.0,2022-10-20,145.69
86938.0,2022-10-21,1478.18
86938.0,2024-05-06,296.07
86938.0,2024-02-08,609.28
86938.0,2023-04-29,154.92
86938.0,2022-09-15,806.12
86952.0,2024-07-25,2475.0
86955.0,2023-06-03,494.16
86955.0,2023-12-01,57.45
86955.0,2023-04-25,219.92
86955.0,2024-06-18,2952.49
86955.0,2023-01-23,£1321.35
86955.0,2023-06-14,2619.46
86955.0,2023-01-18,4461.17
86956.0,2023-05-07,347.33
86956.0,2023-04-15,12538.67
86957.0,2024-01-22,170.82
86957.0,2022-10-18,12.47
86957.0,2023-08-27,1107.73 GBP
86957.0,2022-10-27,519.81
86957.0,2023-01-11,358.08
86957.0,2023-11-16,2872.16
86957.0,2024-08-14,851.12
86957.0,2023-08-21,64.83
86957.0,2024-02-19,2978.9
86957.0,2022-04-24,4367.24
86957.0,2024-06-24,2094.99
86957.0,2022-03-19,3.84
86960.0,2023-06-23,8175.0
86964.0,2023-10-30,3375.0
86965.0,2022-11-05,1831.59
86965.0,2024-01-19,140.05
86965.0,2023-10-27,278.71
86965.0,2024-03-26,36.18
86965.0,2023-01-01,331.95
86965.0,2023-08-23,5012.75
86965.0,2023-07-10,2912.93
86965.0,2023-07-21,50.32
86965.0,2022-06-04,497.34
86965.0,2021-11-23,175.02
86965.0,2024-06-13,517.9
86965.0,2022-02-17,786.64 GBP
86965.0,2023-10-16,495.81
86965.0,2023-12-03,801.46
86965.0,2023-10-28,2225.34 GBP
86965.0,2021-11-17,935.03
86966.0,2024-06-16,4602.28
86966.0,2023-07-06,3992.72
86967.0,2024-06-12,6528.07
86967.0,2023-07-03,1581.93
86978.0,2023-07-09,2789.08
86978.0,2022-12-11,7954.92
86982.0,2024-04-16,1415.72
86982.0,2022-04-03,424.37
86982.0,2022-06-02,16.08
86982.0,2023-07-03,914.17
86982.0,2024-04-02,1420.62
86982.0,2024-03-25,627.65
86982.0,2022-11-23,1319.8
86982.0,2024-03-28,1085.17
86982.0,2024-06-23,89.35
86982.0,2023-06-28,2063.2
86982.0,2024-01-27,2186.03
86982.0,2022-08-02,6905.67
86982.0,2022-02-16,153.15
86984.0,2024-07-26,1773.45
86984.0,2024-05-25,1220.0
86984.0,2023-12-18,£183.75
86984.0,2024-08-17,1977.67
86984.0,2023-11-28,68.43
86984.0,2022-12-11,1655.72
86984.0,2022-11-20,112.45
86984.0,2023-02-24,3332.41
86984.0,2023-04-10,952.66
86984.0,2022-03-17,£4466.47
86987.0,2023-11-20,5587.0
86991.0,2024-06-01,2762.17
86991.0,2023-08-06,2147.16
86991.0,2024-02-17,3081.24
86991.0,2023-10-06,£225.74
86991.0,2023-07-20,4148.69
86992.0,2023-10-25,5867.0
87003.0,2023-10-07,2156.77
87003.0,2022-10-21,1293.15
87003.0,2024-08-04,1455.83
87003.0,2022-09-04,1531.26
87005.0,2023-06-22,10139.46
87005.0,2023-01-02,560.54
87009.0,2023-02-26,285.76
87009.0,2023-03-25,£0.0
87009.0,2024-05-23,136.42
87009.0,2022-11-08,4049.12
87009.0,2023-10-12,1029.48
87009.0,2022-05-10,17.66
87009.0,2022-09-28,252.89
87009.0,2022-09-09,1845.87
87009.0,2024-07-21,3463.07
87009.0,2022-03-09,990.54
87009.0,2024-06-11,2103.49
87009.0,2023-04-08,140.6
87009.0,2022-03-23,477.85
87009.0,2022-01-30,581.24
87018.0,2023-07-27,6831.0
87022.0,2022-12-03,557.94
87022.0,2023-08-04,1851.39
87022.0,2023-07-30,4117.79 GBP
87022.0,2022-10-20,1864.72
87022.0,2022-09-23,398.15
87038.0,2024-08-24,7591.87
87038.0,2023-08-04,6541.13
87040.0,2024-08-23,4687.0
87046.0,2024-06-09,3878.0
87058.0,2023-12-02,3977.0
87071.0,2024-06-05,848.3
87071.0,2023-03-19,4830.59
87071.0,2024-01-25,1332.81
87071.0,2022-09-06,1081.3
87072.0,2022-11-02,1454.22
87072.0,2023-07-10,2265.47
87072.0,2022-10-30,2930.31
87077.0,2024-05-04,4220.18
87077.0,2023-05-13,6253.82
87079.0,2024-06-10,2175.0
87086.0,2023-12-17,1953.0
87091.0,2023-08-13,10997.0
87106.0,2024-06-08,4677.0
87119.0,2024-06-18,3010.0
87126.0,2023-06-23,6955.0
87127.0,2022-05-13,4782.61
87127.0,2023-12-25,2441.24
87127.0,2023-06-27,1125.7
87127.0,2022-08-31,2232.98
87127.0,2024-08-01,2115.16
87127.0,2023-06-19,3022.59
87127.0,2022-11-12,983.01
87127.0,2022-03-14,2436.71
87130.0,2023-10-09,1331.67
87130.0,2023-01-12,8790.47
87130.0,2023-01-05,3741.86
87136.0,2023-12-09,4754.0
87140.0,2023-02-13,865.96
87140.0,2023-05-04,1100.22
87140.0,2024-04-11,1047.77
87140.0,2023-06-25,50.93
87140.0,2023-12-14,835.75
87140.0,2023-06-27,407.61
87140.0,2024-05-24,3260.19
87140.0,2023-12-21,2971.34
87140.0,2022-09-15,2193.22
87148.0,2024-07-13,3620.0
87148.0,2024-06-27,937.9
87148.0,2023-08-05,894.06
87148.0,2024-05-26,1364.57
87148.0,2023-05-03,63.54
87148.0,2023-02-10,397.92
87151.0,2023-04-07,101.37
87151.0,2023-06-25,451.31
87151.0,2023-01-31,1894.58
87151.0,2024-08-20,96.65
87151.0,2024-06-30,99.34
87151.0,2024-03-22,989.22
87151.0,2023-03-03,994.87
87151.0,2022-12-27,2859.86
87151.0,2022-11-02,3107.8
87160.0,2023-10-12,5104.0
87182.0,2023-11-10,4666.99
87182.0,2023-10-03,1430.88
87182.0,2023-09-23,4762.7
87182.0,2024-05-28,419.24
87182.0,2023-08-14,75.2
87191.0,2024-04-27,2241.0
87224.0,2024-04-09,6900.79
87224.0,2023-08-17,4514.69
87224.0,2022-11-22,2561.52
87227.0,2024-04-24,4561.0
87233.0,2024-06-12,5032.0
87241.0,2023-02-12,6229.0
87243.0,2023-12-02,1991.32
87243.0,2023-02-26,6073.42
87243.0,2023-01-05,£199.27
87251.0,2022-12-08,49.59
87251.0,2022-10-14,318.64
87251.0,2024-09-02,285.05
87251.0,2022-12-11,1287.56
87251.0,2024-06-12,597.15
87251.0,2023-08-08,1783.17
87251.0,2023-06-11,1413.7
87251.0,2023-05-31,£774.75
87251.0,2022-07-07,1211.59
87251.0,2022-11-20,1294.68
87251.0,2023-07-20,683.84
87251.0,2024-07-22,1534.03
87251.0,2023-07-20,147.83
87251.0,2023-10-27,225.48
87251.0,2022-12-29,430.43
87251.0,2024-09-03,593.55
87251.0,2023-10-10,355.98
87251.0,2022-07-23,559.37
87251.0,2023-07-09,689.3
87251.0,2023-09-19,330.03
87251.0,2023-07-09,434.03
87251.0,2023-06-07,481.15
87251.0,2022-02-22,464.02
87251.0,2021-10-30,7.08
87255.0,2023-08-10,10075.85
87255.0,2023-03-28,455.15
87315.0,2024-03-19,1737.06 GBP
87315.0,2023-03-14,9990.94
87323.0,2023-10-22,1602.75
87323.0,2023-06-04,1270.62
87323.0,2023-09-09,10974.26
87323.0,2022-07-30,1455.36
87337.0,2024-02-04,3202.0
87338.0,2024-05-29,3110.0 GBP
87339.0,2024-01-13,1242.2
87339.0,2022-05-03,1972.7
87339.0,2022-06-14,945.69
87339.0,2024-02-15,1598.6
87339.0,2023-03-05,£921.02
87339.0,2023-03-17,1125.34
87339.0,2024-03-05,7208.45
87339.0,2022-02-18,113.19
87339.0,2021-09-29,£2350.81
87340.0,2023-08-09,8409.0
87350.0,2024-08-27,5297.86
87350.0,2022-11-10,1422.14 GBP
87353.0,2022-02-19,880.11
87353.0,2022-09-11,£1488.39
87353.0,2023-12-16,310.77
87353.0,2023-03-26,575.42
87353.0,2023-12-12,4403.11
87353.0,2022-07-16,2314.36
87353.0,2023-01-28,1559.69
87353.0,2024-06-08,1000.58
87353.0,2024-05-21,71.72
87353.0,2024-04-17,1955.92
87353.0,2022-01-14,489.93
87359.0,2024-06-08,2908.1
87359.0,2023-08-14,4758.9
87372.0,2023-02-22,2950.7
87372.0,2024-02-22,1265.07
87372.0,2022-10-18,3556.23
87374.0,2024-01-01,3648.97
87374.0,2023-08-01,6825.03
87375.0,2023-02-07,383.17
87375.0,2023-03-08,1085.35
87375.0,2022-03-30,3352.89
87375.0,2024-06-18,3028.4
87375.0,2022-08-27,747.02
87375.0,2022-11-25,94.73
87375.0,2022-06-26,1108.9
87375.0,2023-08-21,2107.88
87375.0,2022-04-07,453.48
87375.0,2023-08-18,2120.28
87375.0,2023-02-18,48.79
87375.0,2023-09-20,212.76
87375.0,2022-12-27,876.25
87375.0,2024-02-16,193.57
87375.0,2024-07-08,299.74
87375.0,2022-09-18,323.33
87375.0,2022-03-16,400.33
87375.0,2023-05-30,1166.45
87375.0,2024-04-04,306.74 GBP
87375.0,2022-02-16,405.79
87375.0,2022-09-21,76.24
87375.0,2023-09-07,51.17
87375.0,2022-01-23,386.73
87379.0,2022-11-30,£758.86
87379.0,2022-06-23,1761.18
87379.0,2022-01-03,1058.23
87379.0,2023-05-14,442.03
87379.0,2024-04-28,2644.46
87379.0,2024-08-20,39.22
87379.0,2023-07-26,392.0
87379.0,2022-09-22,2088.99
87379.0,2023-06-13,373.63
87379.0,2023-07-24,391.84
87379.0,2022-08-21,197.74
87379.0,2024-06-25,1264.74
87379.0,2024-09-06,553.54
87379.0,2023-07-06,£192.35
87379.0,2021-11-19,280.69
87379.0,2023-07-05,1112.59
87379.0,2022-01-01,875.34
87379.0,2021-10-14,270.67
87379.0,2023-07-26,1675.42
87379.0,2022-04-06,1529.34
87379.0,2021-10-05,125.15
87380.0,2024-07-24,510.7
87380.0,2024-01-09,1989.48
87380.0,2024-06-04,322.87
87380.0,2023-04-15,462.4
87380.0,2024-07-30,1034.93
87380.0,2023-11-01,7765.56
87380.0,2022-03-22,4371.05
87385.0,2024-05-23,1141.88
87385.0,2023-08-23,1335.18
87385.0,2024-05-14,5677.92
87385.0,2023-06-19,28.02 GBP
87390.0,2023-12-05,151.73
87390.0,2024-03-19,17.54
87390.0,2024-07-22,4967.9
87390.0,2024-02-07,1592.33
87390.0,2023-10-23,683.16
87390.0,2023-09-15,840.39
87390.0,2023-07-22,2552.14
87390.0,2023-04-29,1937.82
87391.0,2024-07-16,170.43
87391.0,2023-05-16,8803.57
87395.0,2023-05-28,6608.6
87395.0,2023-05-10,1390.4 GBP
87396.0,2024-09-05,175.76
87396.0,2023-06-11,12414.24
87402.0,2024-03-01,1287.95
87402.0,2023-08-26,5737.05
87410.0,2023-09-28,3369.0
87426.0,2022-10-03,2407.77
87426.0,2023-10-11,1678.29
87426.0,2023-03-09,£486.91
87426.0,2024-01-06,1554.9
87426.0,2022-09-27,2132.13
87433.0,2023-01-20,6575.0
87440.0,2024-01-18,1223.53
87440.0,2023-08-24,6726.47
87445.0,2024-08-20,398.33
87445.0,2023-10-27,4592.92
87445.0,2022-11-03,5989.75
87462.0,2023-08-28,1349.04 GBP
87462.0,2024-01-08,3534.29
87462.0,2024-08-12,2351.44
87462.0,2023-04-27,700.22
87467.0,2023-03-24,5313.95
87467.0,2024-02-07,3277.21
87467.0,2022-12-13,2793.84
87470.0,2022-01-28,165.15
87470.0,2023-09-14,12.63
87470.0,2022-03-20,2354.23
87470.0,2022-10-06,1030.37
87470.0,2022-12-26,£1709.65
87470.0,2023-12-12,264.32
87470.0,2021-12-17,2851.76
87470.0,2021-10-12,709.92
87470.0,2023-02-20,222.59
87470.0,2023-11-19,£1064.71
87470.0,2022-12-18,158.15
87470.0,2021-10-30,693.03
87470.0,2022-05-03,80.69
87470.0,2024-09-09,75.7
87470.0,2022-09-23,1093.48
87470.0,2022-03-19,401.93
87470.0,2023-06-09,206.05
87470.0,2023-12-09,595.59
87470.0,2022-10-07,545.66
87470.0,2024-09-03,1580.66
87470.0,2023-10-01,480.45
87470.0,2022-05-04,49.07
87470.0,2024-04-01,680.84
87470.0,2024-02-27,411.35
87470.0,2023-12-23,242.38
87470.0,2022-11-27,90.53
87470.0,2022-05-20,861.91
87470.0,2021-10-05,1397.21
87472.0,2024-03-21,4989.0
87478.0,2024-04-12,1219.34
87478.0,2024-05-21,4824.37
87478.0,2023-08-12,5684.29
87485.0,2023-02-04,1013.89
87485.0,2023-10-08,2917.85
87485.0,2024-06-07,853.71
87485.0,2023-03-22,1652.28
87485.0,2023-09-24,136.15
87485.0,2023-09-26,3192.38
87485.0,2022-12-18,3782.75
87492.0,2023-10-10,4544.0
87502.0,2023-08-10,12087.0
87510.0,2023-10-30,3574.0
87530.0,2024-04-25,1442.01
87530.0,2024-07-03,1219.97
87530.0,2023-04-11,408.8
87530.0,2023-11-24,1080.78
87530.0,2022-03-12,350.78
87530.0,2023-03-03,966.1
87530.0,2024-08-06,279.69
87530.0,2024-08-08,543.32
87530.0,2023-07-11,382.69
87530.0,2024-02-09,1137.15
87530.0,2022-04-20,323.47
87530.0,2023-06-06,761.63 GBP
87530.0,2024-03-07,4223.32
87530.0,2022-06-20,2235.57
87530.0,2024-02-10,159.89
87530.0,2022-02-18,2641.82
87531.0,2024-03-29,4747.0
87541.0,2023-10-29,3888.0
87544.0,2024-05-13,2802.94
87544.0,2024-08-02,2231.72
87544.0,2023-12-06,52.03
87544.0,2023-03-19,2322.14
87544.0,2024-09-05,1316.07
87544.0,2022-11-12,298.98
87544.0,2023-06-10,1160.72 GBP
87544.0,2022-10-03,572.07
87544.0,2023-09-26,381.04
87544.0,2024-06-07,929.84
87544.0,2022-12-21,832.43
87544.0,2022-07-08,2805.03
87550.0,2022-12-15,6384.0
87555.0,2023-05-13,1401.62
87555.0,2024-03-17,4563.66
87555.0,2023-12-03,1093.18
87555.0,2024-05-22,2608.13
87555.0,2024-05-27,672.96
87555.0,2024-09-06,1104.85
87555.0,2024-08-02,599.73
87555.0,2023-04-03,941.88
87560.0,2024-06-12,3668.1
87560.0,2023-08-17,745.75
87560.0,2024-09-12,3250.91
87560.0,2023-05-07,3240.69
87560.0,2023-06-15,573.96
87560.0,2023-06-07,3.21
87560.0,2023-05-30,277.14
87560.0,2024-06-20,407.99
87560.0,2023-04-06,1042.26
87576.0,2022-04-25,376.79
87576.0,2024-07-17,2123.36
87576.0,2022-02-05,1429.25
87576.0,2023-06-23,557.32
87576.0,2024-03-28,568.88
87576.0,2023-05-09,£3359.28
87576.0,2022-03-04,1242.43
87576.0,2023-12-06,191.8
87576.0,2022-06-03,4304.65
87576.0,2022-02-17,849.45
87576.0,2023-05-19,968.06
87576.0,2022-01-28,591.73
87578.0,2023-09-15,5690.0
87580.0,2024-02-06,3822.0
87585.0,2023-07-31,2705.71
87585.0,2022-12-06,1452.62
87585.0,2023-08-01,3890.94
87585.0,2023-03-25,625.91
87585.0,2023-07-28,769.23
87585.0,2023-09-09,616.56
87585.0,2023-12-14,201.69
87585.0,2023-06-12,£220.57 GBP
87585.0,2023-09-04,2935.63
87585.0,2022-11-14,10.13
87591.0,2024-01-24,198.65
87591.0,2024-07-09,460.13 GBP
87591.0,2023-12-16,1120.08
87591.0,2023-07-10,69.93
87591.0,2022-12-28,3592.4
87591.0,2022-10-28,1328.81
87601.0,2023-04-08,5028.67
87601.0,2023-07-28,2210.17
87601.0,2022-10-08,726.38
87601.0,2022-08-14,423.28
87601.0,2023-10-31,885.21
87601.0,2022-06-17,733.78
87601.0,2023-02-18,2284.92
87601.0,2022-03-03,6427.59
87604.0,2023-02-18,67.4
87604.0,2023-04-13,1215.37
87604.0,2023-08-20,8559.83
87604.0,2022-11-08,1727.95
87604.0,2023-08-01,621.77
87604.0,2024-04-26,901.41
87604.0,2022-09-18,899.28
87608.0,2023-08-19,3395.76
87608.0,2024-03-18,£1601.23
87608.0,2023-11-30,2696.0
87608.0,2023-06-12,1393.01
87619.0,2023-05-04,9543.0
87623.0,2024-03-07,£1597.0
87636.0,2024-07-10,12091.61
87636.0,2023-01-20,229.39
87642.0,2024-07-26,859.67
87642.0,2023-06-13,1801.19
87642.0,2023-12-02,6916.09
87642.0,2023-06-04,163.05 GBP
87644.0,2024-04-09,4962.33
87644.0,2023-11-22,1386.16
87644.0,2023-06-02,71.46
87644.0,2023-03-05,826.26
87644.0,2023-07-18,1787.73
87644.0,2023-04-16,724.33
87644.0,2024-01-10,1547.45
87644.0,2023-03-01,1039.29
87656.0,2022-10-15,7361.0
87658.0,2023-11-23,846.47
87658.0,2023-07-16,5787.53
87662.0,2024-08-03,4102.0
87663.0,2024-03-10,4125.46
87663.0,2023-08-01,2498.54
87665.0,2024-06-25,2885.0
87666.0,2024-07-23,223.16
87666.0,2024-05-17,6019.99
87666.0,2023-05-14,1937.85
87672.0,2023-08-18,7892.0
87674.0,2023-07-05,9844.0
87675.0,2023-12-19,5599.0
87675.0,2024-04-24,924.84
87675.0,2023-03-27,733.16
87678.0,2024-05-05,4759.0
87685.0,2023-10-03,20.66 GBP
87685.0,2023-10-13,1720.6
87685.0,2024-06-19,1231.44
87685.0,2023-11-06,4376.15
87685.0,2024-08-25,647.39
87685.0,2023-04-10,374.91
87685.0,2023-09-15,6.04
87685.0,2023-06-26,1577.83
87685.0,2023-04-20,120.55
87685.0,2023-08-24,4289.96
87685.0,2023-05-08,499.88
87685.0,2024-02-02,329.19
87685.0,2023-01-07,422.57
87685.0,2024-05-18,1273.83
87685.0,2024-07-22,276.41
87685.0,2022-08-05,692.58
87692.0,2023-10-29,4768.0
87708.0,2023-01-02,8881.23
87708.0,2023-01-01,1964.77
87713.0,2023-12-20,4417.0
87719.0,2022-02-08,791.45
87719.0,2021-12-28,352.36
87719.0,2022-08-03,£403.25
87719.0,2021-11-25,2600.89 GBP
87719.0,2023-04-09,3200.83
87719.0,2024-03-12,351.67
87719.0,2021-11-13,7945.56
87735.0,2024-03-04,7134.68
87735.0,2023-06-04,2072.32
87739.0,2022-07-06,440.62
87739.0,2023-04-12,1167.48
87739.0,2023-03-18,413.96
87739.0,2024-03-01,643.74
87739.0,2022-06-04,408.15
87739.0,2021-12-31,1437.41
87739.0,2023-03-29,63.67
87739.0,2024-03-26,1502.55
87739.0,2024-04-06,326.52
87739.0,2023-07-31,766.51
87739.0,2023-05-22,£338.02
87739.0,2023-02-21,61.45
87739.0,2023-01-25,114.65
87739.0,2024-07-21,143.76
87739.0,2023-07-15,1495.38
87739.0,2023-10-09,23.67
87739.0,2023-02-01,108.96
87739.0,2022-05-01,1656.79 GBP
87739.0,2023-01-12,358.79
87739.0,2024-08-18,1397.66
87739.0,2023-06-03,293.42
87739.0,2023-08-22,474.87
87739.0,2022-02-26,1785.66
87739.0,2024-05-21,345.56
87739.0,2022-09-11,515.83
87739.0,2024-05-26,452.43
87739.0,2023-07-21,472.59
87739.0,2021-10-24,648.88
87742.0,2022-12-10,79.86
87742.0,2022-11-17,1468.24
87742.0,2024-07-06,4957.54
87742.0,2022-10-24,2902.54
87742.0,2021-10-25,1204.06
87742.0,2022-10-27,1388.26
87742.0,2024-05-26,655.74
87742.0,2022-11-07,1213.44
87742.0,2022-11-26,988.81
87742.0,2022-07-10,605.77
87742.0,2021-09-27,4419.73
87743.0,2024-04-07,1849.46
87743.0,2022-08-25,1566.9
87743.0,2023-04-26,6700.54
87743.0,2023-03-05,1658.57
87743.0,2022-07-10,3967.54
87748.0,2024-01-26,111.73
87748.0,2023-08-06,2481.44 GBP
87748.0,2023-05-06,2765.61
87748.0,2024-08-09,18.55
87748.0,2023-07-26,£136.73
