id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score
98257,38,Female,35005,Bachelor,East,Regular,1,5
12067,30,Female,44651,Bachelor,South,Silver,1,7
39467,39,Male,9016,College,East,Gold,1,6
61184,20,Female,23846,Bachelor,West,Silver,1,6
4813,30,Male,39087,HighSchool,East,Silver,1,4
4364,28,Female,5071,College,South,Regular,0,5
12479,26,Female,38586,Bachelor,East,Regular,0,5
15599,21,Male,26368,HighSchool,South,Regular,0,6
40203,27,Female,12624,HighSchool,West,Regular,1,4
78557,28,Female,21577,College,East,Regular,0,6
94962,31,Female,39580,College,North,Regular,0,6
11426,31,Male,6878,College,East,Regular,0,5
47991,37,Female,20751,HighSchool,North,Silver,0,6
4816,31,Female,45035,Bachelor,South,Regular,0,5
81193,31,Female,10727,Bachelor,East,Silver,0,2
51732,40,Male,9887,Bachelor,East,Gold,0,4
66083,25,Female,6031,Bachelor,East,Silver,0,5
51998,33,Female,31371,Bachelor,South,Gold,0,4
73173,34,Female,7928,HighSchool,East,Regular,0,4
42993,32,Female,39065,HighSchool,North,Regular,0,5
85412,28,Female,28729,College,North,Regular,0,5
73148,36,Female,7255,HighSchool,South,Silver,1,6
81635,32,Male,20222,HighSchool,North,Regular,0,5
30027,28,Male,26564,College,South,Regular,0,7
68956,34,Female,48614,College,South,Silver,0,5
18686,22,Female,35699,Masters,South,Silver,0,4
54149,31,Male,8862,Bachelor,West,Gold,1,5
19556,31,Male,26512,HighSchool,South,Silver,1,4
94684,28,Male,26393,College,West,Regular,1,5
80500,31,Male,32492,College,South,Silver,1,5
95272,31,Female,15223,College,West,Silver,1,6
98387,26,Female,35600,Bachelor,North,Regular,0,4
14553,27,Male,41808,Bachelor,West,Regular,0,6
96200,32,Male,25888,Masters,East,Regular,0,4
44738,23,Female,10203,College,East,Regular,0,5
5427,22,Female,49276,College,West,Regular,0,5
76528,30,Male,6627,HighSchool,North,Regular,0,5
35620,29,Male,19176,Bachelor,West,Regular,0,4
44827,25,Female,37361,College,South,Regular,1,6
7726,25,Female,26646,College,East,Silver,1,4
10260,38,Male,14562,HighSchool,South,Regular,0,4
45838,29,Male,36465,HighSchool,West,Gold,1,4
11944,31,Male,44790,College,West,Regular,1,3
31704,40,Female,38821,College,South,Regular,1,3
82187,32,Male,32216,College,West,Regular,0,6
3234,30,Female,19370,College,North,Regular,0,8
63163,25,Female,23966,Masters,South,Regular,0,5
10381,29,Male,44686,Bachelor,West,Silver,0,3
36357,32,Female,38024,HighSchool,West,Regular,1,3
97379,30,Male,43874,Bachelor,East,Silver,0,5
23241,27,Female,37239,Bachelor,South,Regular,0,3
38041,29,Male,29394,College,East,Regular,1,6
77296,30,Female,14184,College,North,Regular,0,5
59846,25,Female,39094,College,West,Regular,1,5
82300,33,Female,19108,College,East,Regular,1,6
45492,28,Male,21338,HighSchool,West,Gold,1,5
61223,43,Male,18475,Masters,East,Silver,0,4
71104,29,Female,48870,Bachelor,East,Silver,1,4
8618,36,Female,17184,HighSchool,West,Silver,0,5
44449,37,Female,16080,Bachelor,South,Silver,0,6
89351,27,Female,14970,Bachelor,South,Silver,1,5
23767,35,Male,34930,College,West,Silver,0,6
86392,32,Male,26872,HighSchool,East,Regular,0,4
30684,38,Male,43040,College,West,Silver,0,4
24673,36,Female,15449,College,North,Regular,1,7
31795,27,Male,33437,College,East,Regular,0,4
3587,28,Male,25946,College,East,Silver,0,6
81032,34,Female,14045,Masters,East,Regular,0,5
17318,36,Female,48895,College,East,Silver,0,5
56354,26,Male,47718,Masters,South,Gold,0,5
54127,35,Female,43147,College,West,Silver,1,6
60375,26,Female,24842,College,North,Silver,0,6
18752,26,Male,36828,College,East,Regular,0,6
19274,37,Male,19409,Bachelor,South,Silver,1,5
49874,31,Female,5272,College,South,Regular,0,6
34099,32,Female,19834,Bachelor,South,Regular,0,5
35550,31,Female,32506,HighSchool,South,Regular,0,5
3119,27,Female,13903,Masters,West,Regular,0,6
874,34,Male,46976,HighSchool,East,Regular,1,6
30671,33,Male,16765,HighSchool,East,Gold,0,3
21936,30,Female,43203,College,West,Regular,0,4
92388,36,Female,34648,HighSchool,South,Regular,0,5
71210,31,Male,21219,Bachelor,West,Regular,1,6
10000,27,Male,41353,Bachelor,West,Silver,1,5
73784,30,Female,49279,College,East,Gold,1,4
88977,32,Male,47742,HighSchool,South,Regular,0,3
95637,31,Male,22384,HighSchool,East,Regular,0,5
24700,32,Female,14955,College,East,Regular,0,4
51614,23,Female,43500,Bachelor,East,Silver,0,6
39718,36,Male,9841,Bachelor,East,Silver,0,4
4277,40,Male,37931,Bachelor,East,Regular,0,6
82308,40,Male,26329,HighSchool,West,Silver,0,4
70142,31,Female,19525,Bachelor,South,Silver,1,4
34089,33,Female,43051,Bachelor,North,Regular,1,7
54666,25,Female,11169,College,West,Regular,0,5
47143,35,Female,34345,College,East,Silver,0,4
80714,31,Female,38426,Bachelor,East,Silver,0,5
25397,25,Male,8358,Bachelor,South,Regular,0,4
97749,29,Female,27113,HighSchool,South,Silver,1,4
70051,26,Male,39889,Bachelor,East,Silver,1,4
10079,26,Male,48183,Masters,East,Regular,0,5
59161,25,Male,26094,College,West,Regular,0,6
39361,32,Male,23810,HighSchool,North,Regular,1,4
67338,25,Male,38417,Bachelor,East,Regular,0,8
61019,31,Female,16024,College,North,Regular,1,5
24151,30,Female,37341,College,North,Regular,0,5
89226,28,Female,27573,College,East,Silver,1,6
57730,32,Female,5439,College,East,Regular,0,4
66766,29,Female,42368,College,West,Gold,0,5
10240,31,Male,48497,College,East,Regular,0,4
63042,38,Male,13171,College,East,Gold,1,4
11620,28,Male,48661,Bachelor,West,Silver,0,4
82338,29,Male,31180,Bachelor,South,Silver,0,6
60147,24,Female,29477,College,East,Silver,1,5
72457,23,Male,5151,College,West,Silver,1,4
98696,28,Female,10711,Bachelor,East,Silver,0,4
89527,33,Male,29231,Masters,East,Regular,0,6
85731,31,Female,21024,Bachelor,East,Regular,1,5
81282,31,Male,21359,College,North,Silver,0,3
89214,28,Female,49077,HighSchool,West,Regular,1,4
39189,29,Male,23547,HighSchool,West,Silver,0,5
39090,29,Female,40319,College,East,Regular,0,5
32940,26,Female,49973,College,West,Gold,0,6
6562,29,Female,25529,Bachelor,West,Regular,0,4
1041,25,Female,17534,Bachelor,West,Regular,1,4
54496,28,Male,28949,College,West,Silver,1,5
6957,27,Male,11421,Bachelor,South,Regular,1,2
89933,23,Male,49758,College,North,Regular,0,3
10375,30,Female,25006,Bachelor,West,Silver,0,3
45696,29,Male,40470,Masters,West,Regular,1,5
26696,31,Female,47838,Bachelor,North,Silver,0,7
68668,30,Male,49118,Bachelor,South,Gold,0,5
64452,25,Male,39219,College,North,Regular,0,5
81765,31,Female,34014,College,North,Silver,0,5
25718,23,Female,6966,Masters,East,Regular,1,4
675,30,Male,6137,College,East,Regular,0,4
8064,26,Female,28774,Bachelor,East,Regular,1,3
64760,33,Female,23236,Masters,South,Regular,1,5
67739,30,Female,48903,HighSchool,North,Regular,0,6
1656,23,Female,5613,College,North,Regular,1,6
72637,34,Male,30042,Masters,East,Regular,0,6
92491,29,Male,34438,Bachelor,East,Silver,0,4
69258,29,Female,5055,HighSchool,East,Gold,0,4
2061,35,Male,23681,College,North,Silver,1,6
60787,28,Female,20701,Bachelor,East,Silver,0,5
7687,35,Male,27318,HighSchool,West,Silver,0,5
73461,32,Female,16361,Bachelor,South,Regular,1,5
98309,34,Male,11809,College,North,Silver,0,6
90964,32,Male,49371,College,West,Regular,0,5
74516,29,Female,8743,College,North,Regular,0,4
73352,22,Female,24530,HighSchool,East,Gold,1,5
83502,28,Female,25698,College,North,Regular,0,6
35697,26,Female,33231,Bachelor,East,Regular,0,6
46725,36,Female,5631,Bachelor,South,Regular,0,5
90243,35,Male,10174,College,North,Regular,1,5
82961,38,Male,40394,HighSchool,North,Regular,0,7
47046,26,Female,32343,Bachelor,East,Silver,0,5
89031,33,Male,17984,College,South,Regular,0,5
87470,23,Female,48394,HighSchool,West,Regular,0,4
32591,32,Male,38438,College,West,Silver,1,4
82588,32,Male,9866,College,East,Regular,1,4
33870,42,Male,40788,College,East,Regular,0,5
4088,43,Male,40042,College,East,Gold,1,5
51110,29,Male,37155,Masters,East,Silver,0,3
50817,32,Male,7972,HighSchool,West,Silver,0,5
35760,25,Female,38704,Masters,East,Regular,1,4
61973,33,Male,17391,Bachelor,West,Gold,0,6
37982,27,Female,16208,College,East,Regular,0,3
64499,29,Male,10959,HighSchool,East,Gold,0,5
65871,36,Female,44035,College,East,Regular,0,3
53900,25,Male,21987,Bachelor,East,Regular,0,4
85945,33,Female,30403,Bachelor,West,Silver,0,4
81989,32,Male,26260,HighSchool,East,Regular,0,7
70041,31,Female,36741,College,South,Regular,0,6
67522,27,Female,31244,HighSchool,West,Gold,1,5
21588,33,Female,48245,College,South,Regular,0,6
35296,28,Male,23982,Masters,West,Regular,0,7
90250,32,Male,44732,Bachelor,East,Silver,1,6
47811,28,Male,32852,Bachelor,North,Regular,0,3
49860,31,Male,37023,College,West,Regular,1,6
55685,27,Male,24354,HighSchool,West,Silver,1,3
70216,25,Male,17842,College,West,Silver,0,7
71542,25,Male,13680,HighSchool,South,Regular,1,3
14424,31,Female,45864,College,West,Silver,0,5
30005,34,Male,9245,College,East,Silver,0,6
4509,33,Male,21102,College,West,Regular,0,4
95755,26,Male,37790,College,West,Regular,1,4
53250,29,Male,29245,Bachelor,East,Regular,0,5
6325,29,Female,26531,Masters,East,Silver,0,5
40607,27,Female,42433,College,East,Regular,0,5
72539,27,Male,10900,Bachelor,South,Regular,0,5
24865,31,Male,47667,College,East,Regular,0,7
44458,32,Male,37193,College,West,Silver,0,4
96453,27,Female,24962,College,West,Regular,0,6
73940,32,Female,31314,College,East,Regular,0,5
35461,32,Female,10373,HighSchool,East,Gold,1,5
80191,23,Female,27814,College,South,Regular,0,3
65903,24,Male,33961,Bachelor,North,Regular,0,5
60292,24,Female,35684,Masters,North,Silver,0,5
29782,29,Female,16081,College,South,Silver,0,4
53288,29,Male,37161,Bachelor,South,Regular,0,4
19453,30,Female,25588,College,South,Silver,0,4
89257,24,Male,10394,Masters,South,Regular,0,4
39707,25,Male,26402,Bachelor,West,Regular,0,4
93194,30,Female,23677,HighSchool,North,Regular,0,4
14216,28,Female,21208,HighSchool,West,Regular,0,6
64143,32,Male,31175,Bachelor,East,Regular,0,5
78874,36,Male,46107,HighSchool,South,Regular,1,4
67400,25,Female,42641,HighSchool,South,Regular,0,3
488,27,Female,11689,HighSchool,East,Regular,0,5
12347,20,Male,36848,HighSchool,North,Regular,0,6
74048,34,Female,24465,College,North,Gold,0,4
9023,33,Male,18131,College,West,Regular,0,5
41090,30,Male,33161,College,West,Silver,0,5
15742,28,Male,12009,HighSchool,North,Regular,1,5
14464,32,Female,15631,HighSchool,East,Gold,0,5
92524,34,Male,25951,College,North,Regular,0,6
86807,33,Male,39507,Masters,South,Silver,1,5
56159,35,Male,21465,HighSchool,West,Regular,0,4
87440,35,Male,26788,College,South,Regular,0,5
51263,31,Female,46831,College,South,Regular,1,4
29916,33,Male,47896,HighSchool,East,Regular,0,5
33884,27,Male,49861,HighSchool,East,Silver,0,6
68176,29,Male,36289,Bachelor,East,Regular,0,3
20073,31,Male,27299,Masters,North,Regular,1,4
49786,38,Female,37651,Bachelor,South,Regular,1,6
30294,19,Male,15758,College,West,Regular,0,5
32237,32,Female,17334,College,North,Regular,1,6
94365,28,Male,38269,Bachelor,East,Silver,0,5
88169,32,Male,36945,Bachelor,North,Regular,0,6
35495,27,Female,41629,College,South,Regular,0,5
46656,36,Male,44582,Bachelor,West,Regular,0,4
24484,36,Female,14912,College,South,Silver,0,2
40561,34,Female,17850,Bachelor,North,Silver,0,5
88719,34,Male,35235,College,West,Gold,0,5
70849,33,Female,37456,Bachelor,West,Regular,0,5
96972,38,Female,31815,College,West,Regular,0,5
67838,29,Female,44384,Bachelor,East,Silver,1,6
26761,29,Female,23953,Bachelor,South,Gold,0,5
39135,30,Female,39626,HighSchool,West,Silver,0,6
88900,30,Male,7815,College,West,Silver,0,6
95917,31,Male,11053,Bachelor,North,Regular,0,4
54662,33,Male,11759,College,North,Regular,1,5
82085,22,Female,8382,College,East,Regular,0,4
42036,35,Female,42182,Bachelor,East,Gold,0,5
20279,28,Female,47548,HighSchool,West,Silver,1,4
70755,36,Female,19463,HighSchool,West,Regular,1,6
80205,36,Male,14983,Bachelor,West,Gold,0,6
15938,27,Male,14093,College,East,Regular,0,2
30555,26,Male,46946,College,East,Regular,1,5
59921,30,Female,26903,College,West,Regular,0,4
79129,30,Male,18787,HighSchool,West,Silver,0,5
80504,26,Male,47799,College,West,Silver,0,5
7124,30,Male,48154,Bachelor,East,Regular,1,6
85197,26,Male,26184,Bachelor,West,Regular,0,6
95540,27,Male,11561,College,South,Regular,0,6
63422,24,Male,34102,Bachelor,East,Regular,0,6
57670,23,Male,9743,Bachelor,North,Regular,0,5
2372,27,Male,37009,College,North,Regular,1,4
88891,35,Male,45947,College,West,Silver,1,2
8850,31,Male,39656,College,West,Silver,0,6
93606,31,Female,39676,College,South,Regular,1,7
59340,33,Female,34485,College,North,Regular,1,4
31207,35,Male,45790,College,East,Silver,0,5
16930,26,Male,46825,College,East,Regular,1,8
43760,36,Male,38774,HighSchool,East,Silver,1,4
96266,34,Male,18905,Bachelor,South,Regular,0,4
29322,32,Female,30160,College,East,Gold,0,4
49079,29,Female,11228,Bachelor,North,Regular,0,6
95574,28,Male,39248,HighSchool,East,Regular,1,7
78585,31,Female,42589,College,West,Regular,1,6
99406,26,Male,36981,Bachelor,West,Silver,0,3
62938,34,Female,44874,Bachelor,North,Silver,1,6
36687,32,Male,47683,Bachelor,South,Regular,0,5
44142,37,Male,27409,Masters,South,Regular,1,5
31168,34,Male,27770,Bachelor,West,Regular,0,5
20353,31,Female,12619,HighSchool,West,Regular,0,2
17092,30,Male,43042,HighSchool,West,Regular,0,6
24158,34,Male,12278,Masters,North,Regular,1,4
50304,27,Male,37784,HighSchool,East,Regular,1,5
42697,34,Male,44998,HighSchool,North,Silver,1,6
12480,37,Female,40055,College,South,Silver,0,5
4579,33,Male,19375,HighSchool,East,Silver,0,6
17600,43,Female,14871,College,West,Gold,1,6
78736,33,Female,38467,College,East,Regular,0,5
64646,26,Female,16756,College,West,Regular,1,5
21166,34,Female,22721,Bachelor,East,Regular,0,6
31686,33,Male,45631,Bachelor,West,Regular,0,6
4665,32,Female,46967,College,South,Regular,1,7
75300,28,Female,20389,HighSchool,South,Regular,0,6
5720,29,Male,18985,HighSchool,East,Regular,0,3
39776,31,Female,27792,College,East,Regular,0,6
70749,27,Male,31893,College,South,Regular,0,5
399,24,Female,38172,Bachelor,West,Gold,0,5
64519,22,Male,22844,College,South,Regular,1,5
61803,19,Male,44448,College,East,Regular,0,5
33083,32,Male,8305,Bachelor,North,Regular,0,5
69750,29,Female,42398,Masters,West,Gold,0,6
3849,41,Female,34980,HighSchool,West,Regular,0,4
16578,29,Male,45791,HighSchool,South,Regular,0,3
12978,21,Female,26326,HighSchool,North,Regular,0,3
24639,37,Male,18141,College,West,Regular,0,5
23844,28,Female,8334,Bachelor,North,Regular,0,5
62668,29,Male,12830,Bachelor,East,Regular,1,4
74221,34,Male,13018,College,West,Silver,1,5
23324,30,Male,10224,College,East,Silver,0,5
53216,36,Female,27219,HighSchool,South,Silver,1,5
46187,35,Female,22990,Masters,East,Regular,1,4
62235,32,Male,6927,HighSchool,East,Regular,0,5
5375,31,Female,41843,Bachelor,West,Regular,0,5
10292,27,Female,21992,HighSchool,East,Regular,0,4
71375,32,Female,12265,College,North,Regular,0,2
13049,34,Female,38603,College,East,Regular,0,5
25838,40,Female,42836,College,East,Silver,0,6
24851,30,Female,17330,HighSchool,North,Regular,0,6
96445,27,Male,41682,Bachelor,West,Silver,1,4
44948,20,Female,35210,Masters,West,Regular,0,6
54941,33,Male,29504,College,South,Gold,0,7
33772,26,Female,16486,HighSchool,East,Gold,1,5
60621,24,Female,10749,College,North,Silver,0,6
88987,33,Male,44769,College,East,Regular,1,4
92578,41,Male,28075,College,East,Regular,0,4
71395,32,Male,47802,HighSchool,West,Regular,1,4
9036,34,Male,11295,Bachelor,North,Silver,1,4
9235,32,Female,45994,College,West,Regular,0,4
26822,31,Male,25701,College,North,Regular,0,6
96493,23,Female,34737,College,West,Regular,0,6
44208,32,Female,16404,Bachelor,West,Regular,0,5
7757,35,Male,45693,HighSchool,North,Regular,1,4
17655,31,Female,32574,College,West,Regular,0,5
98467,32,Female,42922,HighSchool,West,Regular,0,6
60786,27,Female,17674,College,East,Regular,0,6
31728,31,Female,18980,HighSchool,North,Regular,1,5
70371,28,Male,19004,College,East,Gold,0,5
77646,34,Female,13414,Masters,North,Regular,0,5
90396,23,Male,12548,College,East,Regular,0,6
95927,26,Male,13493,HighSchool,East,Silver,0,5
90231,36,Female,45850,College,East,Gold,1,5
93249,35,Female,43721,College,North,Regular,0,5
12926,34,Male,29920,Masters,North,Regular,1,5
76968,29,Female,8915,Masters,South,Gold,1,5
94185,36,Female,30187,College,East,Regular,1,6
41269,30,Male,31875,College,East,Silver,0,7
50089,35,Male,6299,College,North,Silver,1,6
46021,28,Female,31773,Bachelor,South,Regular,1,5
27108,31,Female,30825,HighSchool,East,Regular,0,5
58094,30,Female,26180,HighSchool,West,Silver,1,4
4569,28,Female,33794,HighSchool,South,Regular,0,4
13849,32,Male,13014,Bachelor,North,Regular,0,5
39720,29,Male,31276,College,North,Regular,0,5
5552,31,Female,46982,College,North,Regular,0,4
46408,32,Female,12634,Bachelor,West,Regular,0,6
62142,32,Male,35187,College,East,Regular,1,5
42118,25,Female,15817,Bachelor,West,Silver,0,5
46318,36,Female,39177,Masters,South,Silver,1,5
96855,26,Male,6678,Masters,North,Silver,0,5
33874,29,Male,22926,HighSchool,North,Silver,0,5
90670,32,Male,28990,College,South,Silver,0,6
22497,23,Male,47057,Bachelor,South,Silver,0,6
75417,32,Male,8801,Bachelor,North,Regular,1,5
88644,29,Male,40206,Bachelor,East,Gold,0,5
62284,28,Male,10457,Bachelor,South,Regular,1,5
32421,34,Female,17185,College,East,Silver,0,5
87350,30,Female,19617,College,East,Silver,1,4
29234,29,Male,23395,Bachelor,East,Regular,0,6
21193,30,Female,32624,Bachelor,South,Silver,0,7
44091,27,Female,21871,Bachelor,East,Regular,0,5
78689,36,Male,11558,College,West,Regular,0,3
43276,31,Male,25974,Bachelor,West,Silver,0,4
43274,33,Female,21801,Bachelor,East,Regular,0,5
19186,34,Female,8597,HighSchool,East,Gold,1,6
78198,22,Male,35273,College,South,Silver,0,4
81842,26,Male,47642,College,North,Silver,0,5
54457,23,Male,19225,Bachelor,North,Regular,1,5
61794,33,Female,31088,College,West,Silver,1,4
62184,31,Female,27543,College,West,Regular,0,5
87255,34,Female,24633,Bachelor,West,Regular,0,5
19376,28,Female,22388,Bachelor,East,Silver,0,6
51917,33,Male,21345,College,South,Silver,0,6
82661,40,Male,36884,College,East,Regular,0,5
72491,34,Male,33273,Bachelor,South,Regular,0,5
39284,33,Female,34189,Bachelor,North,Silver,0,4
32886,33,Female,6178,College,East,Regular,0,4
92482,25,Male,36753,Bachelor,South,Regular,0,5
3701,26,Female,28423,College,East,Regular,0,6
24825,23,Female,40424,Bachelor,West,Regular,0,4
62417,27,Female,38677,College,East,Regular,1,5
75393,23,Female,43292,College,West,Silver,0,7
47022,32,Female,10869,Bachelor,South,Regular,0,4
60480,33,Female,32295,College,South,Gold,1,5
49472,29,Male,5692,Bachelor,East,Regular,0,4
25515,32,Male,45496,Masters,North,Silver,1,6
20207,30,Female,44042,Bachelor,West,Regular,0,4
10425,23,Male,44170,HighSchool,East,Regular,1,6
92981,32,Female,39753,HighSchool,West,Regular,1,5
67511,28,Female,12841,Bachelor,North,Regular,1,6
68571,33,Male,38165,Masters,East,Regular,0,3
90904,34,Male,8876,College,West,Silver,0,4
14772,27,Male,5533,Bachelor,North,Silver,0,3
38832,34,Female,21225,HighSchool,East,Regular,0,5
98102,27,Male,44034,College,North,Gold,0,7
50133,29,Female,14349,College,East,Gold,0,5
58300,21,Male,9917,College,North,Regular,0,6
37105,31,Male,46572,College,East,Regular,0,5
61212,32,Male,13385,College,East,Regular,0,6
9198,29,Female,13454,Bachelor,East,Silver,0,4
64606,29,Female,18942,Masters,West,Regular,0,6
86918,35,Female,42285,HighSchool,North,Silver,0,6
86843,27,Male,41746,Bachelor,South,Regular,1,6
19008,26,Male,11274,College,East,Regular,0,6
70551,27,Female,8252,Bachelor,West,Regular,0,4
80100,28,Male,49906,College,North,Regular,0,5
52043,33,Male,40868,Masters,South,Silver,1,4
75709,24,Male,34328,College,East,Gold,0,5
1459,33,Male,7436,Bachelor,South,Regular,0,5
67724,33,Male,36808,Bachelor,East,Regular,0,7
70382,31,Female,7307,Masters,North,Silver,0,5
47896,32,Male,27813,College,West,Regular,0,6
2429,24,Female,9501,Bachelor,South,Gold,1,5
63055,37,Female,48685,HighSchool,South,Silver,0,5
49553,23,Female,21668,College,South,Regular,0,7
48248,36,Female,35048,College,West,Regular,0,6
15667,28,Male,47000,College,North,Gold,0,3
41904,31,Female,12384,Bachelor,West,Silver,0,5
85909,26,Female,12120,College,North,Silver,0,6
15058,24,Female,25861,HighSchool,West,Silver,0,7
85111,31,Male,14631,Bachelor,North,Silver,1,6
28946,32,Female,35776,College,North,Silver,0,5
42799,30,Male,11534,College,South,Regular,1,3
91996,31,Male,31029,College,West,Regular,0,5
54867,24,Female,24165,HighSchool,East,Silver,1,5
8939,25,Male,27918,Bachelor,East,Regular,1,4
16422,31,Female,5055,Bachelor,West,Silver,1,4
90027,24,Female,7272,Masters,East,Regular,0,3
23212,28,Female,8496,College,West,Silver,0,6
28244,27,Male,19597,Bachelor,East,Regular,0,4
43491,32,Male,36625,College,West,Gold,0,5
14669,17,Male,39123,College,East,Regular,0,7
62437,33,Female,30262,College,West,Regular,1,6
56484,30,Female,20604,Bachelor,North,Regular,0,6
52630,25,Female,6726,Bachelor,North,Silver,0,5
78166,27,Female,49091,Bachelor,North,Silver,0,5
61201,25,Male,38193,Bachelor,East,Regular,0,7
56711,37,Male,13823,College,South,Regular,0,6
51127,33,Male,41177,HighSchool,North,Regular,1,6
374,34,Female,42544,HighSchool,East,Silver,0,5
6265,28,Male,10767,Masters,North,Regular,1,4
8544,35,Male,22168,College,West,Regular,0,6
81015,32,Male,46438,College,West,Gold,0,4
44006,37,Female,33514,Bachelor,West,Silver,0,7
95455,32,Male,22354,HighSchool,South,Regular,0,6
68802,32,Female,13020,Bachelor,East,Regular,0,5
50784,25,Male,45746,Bachelor,West,Regular,1,5
7111,29,Male,29997,Bachelor,North,Regular,0,7
15036,30,Male,40737,Bachelor,West,Regular,1,4
51261,25,Female,37501,HighSchool,North,Regular,1,6
35125,24,Male,32982,Bachelor,East,Silver,1,5
68438,33,Male,11354,HighSchool,South,Silver,0,5
94362,30,Female,31897,College,South,Regular,1,4
58623,34,Male,43676,Bachelor,West,Gold,0,6
36850,26,Female,16884,Bachelor,West,Regular,1,3
17487,37,Female,15981,College,West,Regular,0,6
98482,28,Female,37922,Bachelor,East,Gold,0,3
94073,26,Male,26404,HighSchool,West,Regular,0,2
68635,30,Female,21092,HighSchool,West,Silver,1,5
14449,33,Male,10074,HighSchool,East,Gold,0,5
61096,29,Male,43280,HighSchool,North,Silver,0,6
47433,29,Female,9491,Masters,East,Silver,1,5
47845,29,Male,28976,College,West,Silver,0,4
34698,32,Female,40795,Bachelor,South,Gold,0,4
47475,32,Female,30502,Bachelor,East,Silver,1,5
6220,33,Female,8194,Bachelor,East,Silver,0,5
61185,34,Female,38347,College,West,Regular,0,6
70164,35,Female,18508,Bachelor,North,Silver,0,5
61524,26,Male,20302,College,East,Regular,0,4
27615,28,Female,20805,College,East,Regular,0,6
17063,23,Male,20192,College,East,Regular,0,7
63810,32,Male,32011,College,West,Silver,0,5
57141,31,Male,20539,College,West,Silver,0,5
64633,32,Male,29833,HighSchool,West,Silver,0,4
95237,19,Female,31158,HighSchool,West,Regular,0,4
85268,27,Female,10187,Bachelor,West,Regular,1,5
47251,29,Female,24616,Bachelor,West,Regular,1,6
93386,25,Female,40114,College,East,Regular,1,5
81426,38,Male,44590,College,East,Regular,1,4
70095,32,Female,24246,HighSchool,South,Regular,0,5
40156,34,Male,40430,Masters,East,Silver,0,6
44931,35,Female,27336,HighSchool,West,Regular,0,4
64453,39,Female,46667,Bachelor,West,Regular,0,5
70402,39,Male,28672,College,North,Regular,0,5
46207,29,Female,46298,Bachelor,North,Regular,1,4
60870,27,Female,15554,Bachelor,East,Regular,0,4
67242,33,Female,11571,HighSchool,West,Regular,0,4
69608,26,Female,25484,College,West,Regular,0,5
21334,29,Female,21429,HighSchool,South,Regular,0,6
45147,30,Female,49183,Bachelor,West,Gold,0,6
91810,31,Female,7070,Bachelor,West,Regular,0,6
28819,35,Male,49743,Bachelor,South,Gold,1,7
78108,33,Female,24628,Masters,West,Regular,0,5
93982,24,Female,38951,Masters,East,Silver,1,5
14442,32,Female,42042,Bachelor,North,Regular,0,7
24324,24,Female,48777,College,East,Gold,0,4
94018,36,Male,6956,Masters,West,Regular,0,5
65361,30,Female,42693,Masters,South,Regular,0,4
17002,29,Male,7555,College,East,Regular,0,5
87674,28,Male,19411,HighSchool,North,Regular,1,5
45026,27,Female,36296,College,East,Regular,0,6
38660,40,Female,39565,Bachelor,South,Silver,0,7
59386,27,Female,48867,Bachelor,South,Regular,0,6
63881,31,Male,44526,HighSchool,West,Regular,1,3
18401,34,Male,5349,College,West,Regular,0,5
91419,37,Male,25962,Masters,South,Silver,0,5
11690,32,Female,21216,College,North,Regular,0,6
40621,30,Male,30965,HighSchool,South,Silver,0,5
86252,33,Female,5943,Masters,West,Regular,0,7
20413,37,Female,41199,College,East,Regular,1,4
8318,32,Male,23972,College,West,Regular,1,5
77104,31,Female,43552,HighSchool,South,Regular,1,6
88225,29,Female,41805,Bachelor,West,Regular,0,5
59446,32,Female,41364,HighSchool,East,Regular,0,6
29065,33,Female,32744,Bachelor,West,Silver,0,5
33559,28,Female,41500,Bachelor,North,Gold,1,6
380,22,Female,44147,College,North,Regular,1,4
89978,31,Female,36411,Bachelor,East,Gold,0,6
62085,33,Female,33662,Bachelor,East,Silver,1,3
64397,35,Female,32019,Masters,North,Regular,1,5
67677,32,Female,33049,Bachelor,West,Silver,0,5
79660,34,Male,16509,College,West,Silver,1,5
35770,30,Female,46586,HighSchool,East,Regular,0,5
25750,23,Female,46848,Masters,West,Regular,0,5
36075,23,Female,20806,College,West,Regular,0,6
85711,35,Male,41204,Masters,West,Silver,0,4
27381,27,Female,40495,Bachelor,South,Regular,0,4
83571,24,Male,19340,College,North,Regular,1,4
66374,29,Male,18700,Bachelor,West,Regular,0,6
58223,38,Female,46119,HighSchool,West,Regular,0,5
949,29,Female,13429,Bachelor,West,Regular,0,5
97138,32,Female,27905,HighSchool,West,Silver,0,5
43949,38,Female,32005,HighSchool,North,Silver,0,5
54610,25,Male,35301,Masters,West,Regular,1,5
94344,29,Female,11920,Masters,East,Regular,1,4
53638,31,Male,40814,College,South,Regular,1,3
82909,26,Male,41533,Bachelor,North,Regular,0,5
96523,26,Male,40650,Bachelor,East,Regular,0,4
32830,31,Male,33032,Masters,West,Silver,0,3
18025,30,Male,23664,Bachelor,North,Regular,1,5
85552,29,Female,45916,Bachelor,North,Regular,1,6
32460,38,Female,31579,Bachelor,West,Regular,0,3
58632,40,Male,16133,HighSchool,West,Gold,0,6
85103,27,Male,40710,Bachelor,South,Regular,1,4
70798,38,Male,26806,College,East,Silver,1,4
33964,29,Male,18719,College,North,Regular,0,5
60024,26,Male,35576,Bachelor,South,Regular,1,5
